3	BRAINSFitTest_ScaleSkewVersorScaleMasks	0.50
3	BRAINSFitTest_ScaleSkewVersorScaleNoMasks	0.37
3	BRAINSFitTest_ScaleTranslationRescaleHeadMasksInit	0.88
3	BRAINSFitTest_ScaleVersorRotationMasks	0.36
3	BRAINSFitTest_ScaleVersorRotationNoMasks	0.50
3	BRAINSFitTest_ScaleVersorScaleMasks	0.46
3	BRAINSFitTest_ScaleVersorScaleNoMasks	0.36
3	BRAINSFitTest_BSplineScaleRotationHeadMasksUShort	2.53
3	BRAINSFitTest_BSplineScaleRotationHistogramHeadMasksUShort	2.17
3	BRAINSFitTest_NCMetricBrainToItself	0.11
3	BRAINSFitTest_NCAffineRotationMasks	0.32
3	BRAINSFitTest_NCScaleSkewVersorRotationMasks	0.26
3	BRAINSFitTest_MSEMetricBrainToItself	0.13
3	BRAINSFitTest_MSEAffineRotationMasks	0.19
3	BRAINSFitTest_MSEScaleSkewVersorRotationMasks	0.22
3	BRAINSFitTest_MIHAffineRotationMasks	0.86
3	BRAINSFitTest_MIHScaleSkewVersorRotationMasks	0.25
