3	BRAINSFitTest_RigidAnisotropicMasks	0.78
3	BRAINSFitTest_RigidMedianRotationNoMasks	0.57
3	BRAINSFitTest_RigidRotGeomNoMasks	0.82
3	BRAINSFitTest_RigidRotaRotaRotNoMasks	1.28
3	BRAINSFitTest_RigidRotationHeadMasks	0.58
3	BRAINSFitTest_RigidRotationMasks	3.93
3	BRAINSFitTest_RigidRotationNoMasksRiginInPlaceInterp	0.46
3	BRAINSFitTest_ScaleRotationRescaleHeadMasksNoInit	1.68
3	BRAINSFitTest_ScaleSkewVersorRotationMasks	0.54
3	BRAINSFitTest_ScaleSkewVersorRotationNoMasks	0.63
3	BRAINSFitTest_ScaleSkewVersorScaleMasks	0.48
3	BRAINSFitTest_ScaleSkewVersorScaleNoMasks	0.36
3	BRAINSFitTest_ScaleTranslationRescaleHeadMasksInit	0.88
3	BRAINSFitTest_ScaleVersorRotationMasks	0.33
3	BRAINSFitTest_ScaleVersorRotationNoMasks	0.49
3	BRAINSFitTest_ScaleVersorScaleMasks	0.40
3	BRAINSFitTest_ScaleVersorScaleNoMasks	0.36
3	BRAINSFitTest_BSplineScaleRotationHeadMasksUShort	2.53
3	BRAINSFitTest_BSplineScaleRotationHistogramHeadMasksUShort	2.13
3	BRAINSFitTest_NCMetricBrainToItself	0.12
3	BRAINSFitTest_NCAffineRotationMasks	0.32
3	BRAINSFitTest_NCScaleSkewVersorRotationMasks	0.26
3	BRAINSFitTest_MSEMetricBrainToItself	0.12
3	BRAINSFitTest_MSEAffineRotationMasks	0.19
3	BRAINSFitTest_MSEScaleSkewVersorRotationMasks	0.21
3	BRAINSFitTest_MIHAffineRotationMasks	0.90
3	BRAINSFitTest_MIHScaleSkewVersorRotationMasks	0.31
